DL_Eng,DL_EKM,T_Acc (MBSE),T_I (MBSE),T_Acc (LFSystemSimulator),T_I (LFSystemSimulator),T_Acc (CAD),T_I (CAD),T_Acc (IDE),T_I (IDE),T_Acc (ECAD),T_I (ECAD),T_Acc (FEM),T_I (FEM),T_Acc (CurcuitSimulation),T_I (CurcuitSimulation),New Tool,T_Acc (new),T_I (new),T_Usab (new)
1.7262217100940445,1.57205521589741,0.12626495691613826,0.549672082104729,0.49828193097304807,0.9373329802709082,0.1333372489026161,0.7405963377457676,0.37478769183113514,0.022164503597969964,0.7947061681346519,0.8487361089375252,0.5295514197894281,0.049812094516506956,0.42688993611316906,0.07037995770802165,True,0.17946084609985744,0.9982684432756276,2.976380555751609
2.902112991546953,2.4917337691600667,0.1708379256726465,0.4837726408571037,0.5443195663084216,0.9393736924866051,0.40660899628686586,0.44155258418255416,0.33340109123523654,0.0930087551613705,0.5040070080343937,0.7982120626131747,0.610777028053758,0.42367063464651544,0.6481361180657086,0.49552352130524074,False,0.10825526323062848,0.6594192553247926,2.0108449906590535
2.5797713869270402,2.243560462231699,0.8213775863904702,0.7400838835522684,0.5987852123850599,0.7722727043634843,0.5141475860047353,0.5796818733799722,0.7367100499024959,0.11053615134521966,0.8607726616727045,0.7498012465434375,0.3441834958146871,0.30907506073204577,0.40924660528421375,0.9534838968596507,False,0.21388959858764323,0.2183808968012378,2.6885262599525754
1.8643043300977111,2.1422477073712134,0.2981278868114443,0.6980923803740043,0.5185637838103204,0.26132026999146096,0.6384360142214189,0.6992555469559177,0.7097999361861245,0.9832544836966156,0.6183120855789983,0.301937046693612,0.3858553053129493,0.02418703861139291,0.5965051224168358,0.0470226198107086,True,0.7513022911557625,0.6088965210570418,2.058341563226561
2.1511424137378947,2.88694804301295,0.8425139674128329,0.8252000027039684,0.42526632584344637,0.6241631251329409,0.7042648181247914,0.9082608918241487,0.5773853791026042,0.1359170682966376,0.6072563279319334,0.7599387280171092,0.551417257898834,0.20609839302589478,0.6303670311779259,0.0868658232088871,True,0.5515858233683599,0.9910630852787032,1.712195369327933
2.5419076557599922,1.7602297870488255,0.4621738776331863,0.8487144066428189,0.5667336841760221,0.7985252224395359,0.6264054064559793,0.235617995070064,0.8498627800625336,0.05604159932821338,0.4374011811872045,0.8275310902876349,0.5215979039977058,0.6667847519848739,0.8212854559524889,0.268306610110161,True,0.35583028062913125,0.8622471840065024,2.2037270679704597
2.5999542299352933,1.47484729812195,0.4170535261249114,0.974317080574922,0.7274627919953672,0.8635018450408062,0.18584493406196237,0.5067073592086034,0.813899480140898,0.4680034092227413,0.430072132505704,0.3879093737635469,0.8291541546257841,0.4612967568835132,0.6402702813158406,0.880974252111967,False,0.15252669309651587,0.6980617441368335,1.293334259191934
1.5302392764292065,2.4127316469168205,0.22410970770519392,0.4897878032364198,0.25544973359452816,0.3915683339267649,0.4813535856991883,0.5015868347695825,0.8656978176110356,0.2649426817547009,0.753882049866183,0.7620864812488506,0.8617997429262511,0.1941764331136696,0.6060229236243895,0.15279887549936524,False,0.6396968843296447,0.7910004868942818,2.466754566240687
2.539989632738349,2.8394981439146303,0.5554326424820016,0.40600557753250677,0.13433719130495242,0.3327360315724035,0.7465816851363561,0.5429521365415364,0.367425888750733,0.08314637309354475,0.5499674281317444,0.21596342088950893,0.7521779045805767,0.2442892925298161,0.3977502010652513,0.8625494159251513,False,0.10991649574929001,0.8173943853580306,2.320643487589206
1.1550895797123686,2.8744121564486367,0.12056896188276205,0.4618238076364128,0.5969431344558002,0.7898621983274117,0.5270962682054987,0.7466617550157529,0.2146601437121228,0.8130282986048133,0.8786006713261589,0.5630835696624136,0.15924921096162772,0.5570638904068288,0.28972720831539084,0.559462903416139,False,0.6260459562536862,0.9673796213750252,1.6192773138405807
2.185313955747132,1.2970140595903312,0.33610125833701143,0.3376582392405663,0.32668667349306785,0.6261704594743644,0.3156857548862463,0.3500929250330584,0.4760962236140689,0.19573459169311813,0.4362045379421986,0.9845270654791081,0.7467460794156702,0.8952200012868426,0.7562076211742524,0.45495251417052224,False,0.8206834785014641,0.5840462830730219,2.309955495381636
2.6627207299772655,2.2576637689826757,0.5540502837361067,0.8647293648857726,0.4777487205192953,0.17823359082056756,0.8151371445568121,0.11796452761814039,0.5134998628678127,0.7640951452500234,0.5486784231350085,0.035561625201879575,0.5501767117178361,0.9763880535945243,0.6595401483977634,0.030150150132468523,True,0.8606601005713158,0.5139054857970445,2.0483208203710648
2.2387708546644407,1.6724518494087461,0.5094298506596893,0.2630902876028824,0.4969459410055176,0.13425518685564633,0.5867490019717398,0.9494480753570129,0.8868163135517236,0.30784567183908684,0.7871634214741435,0.5316468107570294,0.164466449408795,0.9814660106342674,0.31019411998216373,0.9120563102026124,False,0.6466630227723937,0.7045551214021398,2.5866652303254916
1.6675866360267175,1.5417172194824267,0.3433563180695352,0.7662009185899031,0.3482163624113016,0.6335435911875632,0.6125330258026243,0.9044920119163782,0.7486893619189218,0.6637598010535929,0.8034438454996935,0.6150142462587329,0.3358530463367371,0.36749151935519553,0.20521513647081835,0.9496141304362921,False,0.663529462739598,0.9419244291301395,1.033899329295479
2.460286299797014,1.6547330620305958,0.13125109366187443,0.8978574659392212,0.7937917363787657,0.09412909712818952,0.10592588521105945,0.6904393346984321,0.6617809303867743,0.18551644148466098,0.6513676213415596,0.9123559144173456,0.5432868513688439,0.6943434267605745,0.4486645877549188,0.49110177606758576,False,0.11009477674507157,0.6405154093663653,1.8256445294378665
2.9908786536148,1.8869656301228852,0.7389156971984182,0.5371400712555302,0.6546994092178591,0.12309502759073515,0.7737194381902055,0.5913855019617943,0.18828019941229682,0.8135371481623285,0.44291084559546245,0.38860479970226686,0.6534912257160397,0.715611832321966,0.35632154751027134,0.6419325579308824,False,0.819508596751048,0.7522024342766979,2.365028974884179
1.50236734288628,2.5089039559649384,0.5749191113511459,0.9490184554873883,0.6241367192935608,0.5275743608971067,0.22927576813908432,0.6587684282914166,0.341319419693207,0.49751176545461406,0.5030513228501355,0.01125772259264769,0.17617985420977542,0.6964075084894452,0.4393063033920749,0.3746241596697454,True,0.6111650945158182,0.9145072389560407,2.922085396135553
1.4704471801547552,2.754591214865593,0.5452595013264674,0.5646384224990068,0.8048343384759055,0.8791373881350926,0.23287824516206757,0.06957180684450773,0.3520981976798211,0.07437125277287142,0.8439396452022815,0.061888064239131346,0.6466621450261681,0.9713951592578988,0.8635577847680679,0.9770558789972692,False,0.1269483912352013,0.5130429859409997,2.0359700049585454
2.784379833384002,2.0424963840609736,0.2513344192800219,0.83441416338209,0.3025308527236457,0.7428547957922341,0.3905063856289236,0.32018849001535865,0.27018781527121083,0.33638320353251594,0.16543195475321393,0.3209441873727793,0.8330691567403773,0.04399843887477203,0.5829325696645767,0.6459926206733222,False,0.7661510281795084,0.8885770185224704,1.6099671259815436
2.1144253668071613,1.116851447666881,0.5313268141930991,0.4406897867269399,0.8733166420000884,0.22996083875905118,0.19347620509310415,0.575311921644361,0.5506969972086212,0.8506435157322199,0.4941678723251036,0.5990266510997778,0.7835050793218991,0.829266591785861,0.3832766529089301,0.618215730805821,True,0.7182354007268489,0.5357975767317071,1.4515796935250926
1.5264950742833463,1.9469126283792901,0.6982449654713713,0.2840924849291198,0.3021700996306328,0.9938972375080706,0.6166031683148174,0.9057657557069002,0.21980943874793138,0.2782240719607294,0.7003292793578891,0.6662321153560756,0.41198626181599884,0.22332014619913804,0.8173619533458719,0.95228018731547,False,0.6830890170469248,0.08269054661719268,1.5891144669593444
1.8385872425547518,1.8325248274007153,0.8730821465917676,0.550396768999162,0.8185229771397987,0.7584441949078402,0.4238441356935966,0.09046459540720567,0.3834030109229386,0.17430957125585106,0.5968901097328794,0.569285383477424,0.8088462523242902,0.21392837469014467,0.10876015563859344,0.9712127165593377,True,0.29124317457907956,0.6923109079154276,1.780827553807447
1.6821669394560583,1.1870701341543268,0.3891335579662967,0.24423619551769118,0.38584100180132375,0.639858159438225,0.7541274222723093,0.3621171637782863,0.3454623778745033,0.604458202246973,0.8125374443104303,0.48259552429841834,0.8446191463471105,0.46496558099298585,0.30115090698242986,0.9779068170268181,True,0.37012088302359714,0.589036689879052,2.4036044526749274
1.9730052351067555,2.0543896090886165,0.5931628010506452,0.8664289967327569,0.702886362767775,0.12618661790803015,0.4381096932099716,0.6875565501953007,0.5016297366818042,0.5646909512372122,0.8467780034609099,0.007132176394267627,0.6082993005495209,0.8804475560386348,0.6703435693581417,0.9323338098559029,False,0.5698361769306768,0.6386512362843343,2.8737378978589536
1.4305480776558874,2.8302534651567557,0.608958483186915,0.9515468932546324,0.5765134473228788,0.07398649305618427,0.1624648321169167,0.1517255898151751,0.4953801915444963,0.8937747187539279,0.3154202772497522,0.11431926479980152,0.45989827698307784,0.4330245890298321,0.41426912135578475,0.19407004146981952,False,0.6075388557886904,0.9588429463187287,1.604934715686126
2.4003201233852023,2.8170064434970836,0.47807338300026236,0.5875171426788972,0.8760782883423931,0.0999030341776915,0.8339636430728845,0.1477097949147494,0.5183794382486933,0.39566363613914135,0.49299618068143947,0.7806015485175593,0.1514004723662019,0.18816487902008372,0.14436241379350148,0.10151271894626589,False,0.7198404942256089,0.2662360896498228,2.324874486414192
2.928426651260024,2.520477558175312,0.3974030118244932,0.919419073486752,0.7237582133054901,0.7202604819875627,0.35734256384983865,0.046410839079141515,0.19290901914635175,0.5875264748061261,0.26333977173211387,0.6597529618292685,0.8677440850721959,0.9405734487129853,0.15864369010110052,0.5670604871156673,False,0.7105467933871672,0.4968201642378356,1.6935965591404203
2.816830013612097,1.437573267426636,0.28673224921956575,0.04933974847154583,0.7644165376069626,0.19249479313111978,0.3486388884557541,0.20080061089826237,0.2895276178191959,0.5528157008795801,0.24485820124644858,0.8664078785266321,0.13429479422812224,0.4768204348470467,0.4327438658140753,0.2567484750398016,True,0.6456346935265332,0.4230485417433234,1.2047848010066458
1.9924518964005697,1.7722649483438468,0.16568717811888256,0.5073838364509913,0.24809965180474525,0.8467063838654258,0.4709522339828863,0.01832354489304155,0.8251381397370882,0.9055987667661421,0.556216718480813,0.26928045999960537,0.4759366374281445,0.2106495859919656,0.5652093478790111,0.6872030753367491,False,0.6618810246199975,0.12228453586816006,1.0556127939016753
2.3702267486765916,2.7143326629773643,0.1985705169607072,0.08828063636421017,0.8253530809832731,0.9146380389682517,0.848149500920199,0.9767643879963848,0.32095362350585505,0.14175041113079181,0.5894489519642941,0.0440479526365821,0.8539499385318592,0.6412800301155915,0.5135097009030368,0.40626318156345903,False,0.3960992811387217,0.24656940314880693,2.244316801634819
1.1443662114130484,2.785080465215175,0.3198353992156649,0.9996760564220425,0.24074928422831465,0.09549982692731378,0.5839729280387407,0.29763172742801614,0.8075389089509785,0.46542871921391077,0.6774570656822614,0.22528227226328218,0.3976004278355184,0.35326290281303785,0.3940853247186388,0.8144364206858984,True,0.4411457513488677,0.8407210160805055,1.1960528446912035
1.356758716378055,2.8776272274830967,0.15128141408742196,0.9345346131660942,0.2952764364080055,0.6217036497760058,0.8202347031138791,0.6338607574706688,0.5769702464767451,0.33740657576292604,0.12120725789394887,0.28867576882587465,0.4422139645778883,0.4510940028299291,0.7341029599137795,0.45638829843974715,False,0.7247459918522766,0.6365865431943849,1.1399610800386968
1.8784597236539697,2.4649146933422084,0.7921599858116979,0.34061827473353345,0.6459499461212314,0.2493136511103172,0.7385255614217535,0.7218710242221006,0.26456666666425666,0.8754116311634133,0.5463893162640886,0.09605900564019314,0.18217177871276047,0.3986971098585927,0.5448393571585578,0.5041999871922036,True,0.46990667966671107,0.3696420096090658,2.1307231047341118
2.531071925078522,1.5371799540415885,0.1438844852208709,0.7404737613276616,0.6102374617493032,0.26750643269265656,0.8216474421940078,0.3445724557247444,0.8008372177354498,0.1884105734887241,0.14900172463092876,0.9926804098183497,0.8466946165064899,0.7813225243823637,0.3539718877744935,0.6894001182799852,False,0.4257658016393717,0.6620294383607828,2.286488160117094
2.971593240515884,2.7222058304021703,0.21514698958547915,0.8967074252632933,0.21553769474189594,0.698237213662173,0.4403373461337735,0.41895773829146543,0.6095970845932399,0.48079757739058115,0.6460910609544427,0.35195417217547853,0.13805285001796955,0.29129572630205175,0.5556321302468906,0.8232660919500169,False,0.8219741307284582,0.29195597631380865,2.621058373372748
1.457147148993646,2.5623398549920777,0.30769520137964845,0.2873483777315895,0.7396651904042761,0.10767806755068392,0.7361921915894973,0.5372023060304996,0.2961821902293793,0.6553645196115233,0.5084943978463773,0.5330787838638468,0.2910369056704428,0.0036125630138260662,0.7076679243637276,0.283566036290594,False,0.2543613739709323,0.15652140201313086,2.0958254280300173
1.634787236073136,1.294745658649769,0.19017223671030045,0.8032919756449322,0.31878269535063564,0.5550938254544217,0.4924168347361979,0.42679387698548077,0.674024124468715,0.07529074308493479,0.8255987909823087,0.6043766201379193,0.10797725841157284,0.409059110903018,0.2521985098967787,0.19844959883844238,False,0.34485623571282786,0.12446559296998179,2.027209706578401
1.065628500405999,1.6892821453023452,0.747863802919714,0.8878062805587521,0.14935830304745318,0.2942950488707332,0.615968431723926,0.13610390938502823,0.5544623668048655,0.031560146392876416,0.7551962718010989,0.7208035837408309,0.52660903514527,0.19059494505273325,0.32299632930960076,0.7168076194573182,False,0.10635585409670026,0.35729095629082114,2.1484030451398226
1.712401576056458,2.929226106943016,0.230119736012443,0.9163408673336593,0.43525945261572807,0.14799801749573235,0.3784477995658433,0.42009203113350496,0.2606418573630641,0.05916748137278321,0.7190354283004031,0.9477134094726649,0.7052439077527579,0.6644768043081455,0.6530889973145871,0.7850781430188766,False,0.8688820768758209,0.946923117274113,2.456864119000664
1.9641308023933215,2.7448576351418805,0.8140186084576573,0.6238696144781375,0.4946970016328823,0.4632586548082007,0.24782723127599404,0.719041400422943,0.6267208446029132,0.6159142149266846,0.6579780831269617,0.03819547147043207,0.7441778628200912,0.9168984975724008,0.815220791910662,0.9852098187352437,True,0.763812841240409,0.5543942193027251,2.6742841005164513
1.3460260210318857,1.4079636652731216,0.808408818279428,0.39144498543089995,0.3363248327715507,0.23184569245655315,0.3047590105779783,0.08539648627563248,0.6408759196667602,0.7513925766907061,0.8281723672875875,0.9392036190581525,0.44365405018571213,0.029579228129648943,0.602622198922079,0.08163356049757722,False,0.7693369429422832,0.6466371203477731,2.0994287088800516
2.8566840323200893,1.8603972364278691,0.6517991248288831,0.9402304044316286,0.22259611083273811,0.43978650882749876,0.19028203846054945,0.38996737424494426,0.17089917660017395,0.004118562784648668,0.8816621947241042,0.9057578998070623,0.6758299574608798,0.4402573694660748,0.18882787830581724,0.1332133413810917,False,0.623261120762992,0.9166694733561079,1.6351619664837753
1.3497343466849192,1.7688463514817685,0.5831759451550106,0.863857820724697,0.49916196437880145,0.8936693134309489,0.5536803620023195,0.7631014046244675,0.4392127404663634,0.6618839384581349,0.5171047181579603,0.41380115824535835,0.7297303072231056,0.8689369386440947,0.8664143566408392,0.9672892519361751,False,0.6003350692784963,0.09586831591772552,2.6364325854789405
1.4857752095127952,2.6630896419073453,0.2953829372797549,0.18895090884958632,0.48358123440822354,0.6078555486959365,0.3859534282789798,0.6941024849610845,0.27267017137617366,0.03884203627926685,0.8807966268563123,0.20508698965904776,0.20194285479500584,0.9257857237891536,0.7367039114585346,0.12214097538861667,False,0.3977648222976181,0.08595512654143904,1.1431346828916273
2.184793880948053,2.0251271456053095,0.2813640082438442,0.4229308046466598,0.4656355110749605,0.191706633470882,0.317962872524743,0.8065978727975388,0.8293047241616494,0.47737963441939824,0.34008915742133616,0.6065088797120332,0.17912195592469604,0.7274597617560778,0.7192168606310516,0.7257168655058729,False,0.7555686684809272,0.9709856714597399,2.2802844041880146
2.89942226525518,2.0314868100666637,0.2790769266634624,0.34742038638587486,0.7594511136124302,0.3392580027860732,0.8542606552678529,0.21666973937427317,0.7749581530380614,0.9534743617770806,0.6355364886693824,0.7873551127184312,0.7870236500051287,0.832736292120021,0.14668121042762403,0.099611828657572,False,0.4690230542479107,0.31236972445877037,1.745653939138927
1.8251985818870953,2.6237511378407583,0.8279715291327391,0.6304944581472839,0.4751730202859151,0.9485366853040683,0.19497770926299512,0.7424288793641901,0.27131565486449105,0.8444025977890157,0.23094419165013413,0.8838250109474729,0.38148902067342594,0.6529077707878804,0.4836852999418705,0.8938166977938333,True,0.8432473515740295,0.9883937291260949,1.2634905399046787
2.536183309796778,2.563578539756213,0.5696327439965696,0.3094571835182763,0.18279356669557692,0.44732348959125995,0.8366801474845569,0.7644296985441099,0.49215803548209347,0.8013179600030358,0.7346776174816826,0.35560446905759363,0.7771654018526328,0.7993739565270714,0.8721985502486385,0.7861161144229354,True,0.8362816219358628,0.8632679196697906,1.5105520282438074
2.224905447900383,1.9040466037913824,0.3107226156210939,0.7840176068548503,0.5978951878846116,0.7807182113649945,0.19527916796942038,0.7814823017575774,0.8194016145229414,0.6766289290919286,0.5001147822293661,0.9031762491082186,0.37816072949044055,0.5402672948396852,0.7793596772681258,0.0615834697081354,True,0.30953395671216477,0.5156451046491218,2.5684378463216584
2.504282156629989,2.9551235939971736,0.19976768486040222,0.4339069963406047,0.46035958548082256,0.16803961029594397,0.8850487840947097,0.22617623424880434,0.24116597071651918,0.11441815737175148,0.757524840872036,0.8067845458168431,0.7179255704825109,0.750666213368387,0.39890540561821897,0.5365611247704661,False,0.30220874713323403,0.09248916806796015,1.8272461701570024
2.012329922614428,2.012611704185918,0.6622853537758099,0.383804331694933,0.5188372931316623,0.754859073536483,0.8470130325691655,0.09784036342857719,0.8419288214894587,0.84916061152852,0.412427420324722,0.4157043445044735,0.6313602725848175,0.25978335855299833,0.44329112376631785,0.3002650149006705,False,0.4985644535272994,0.8716833214382371,1.1491521924102839
2.0235773090276536,2.9160208529136873,0.6784178054239269,0.6102386202422441,0.36962585204583476,0.10522333167306096,0.8185175528920093,0.7659271280427984,0.8434774838429543,0.8868499090355337,0.3250371413620091,0.9681628360639545,0.8587376754952369,0.6038750593501439,0.11588650967404618,0.23515077543543528,False,0.7500796968598559,0.3993228103869039,1.2576017652814933
1.7298518359561812,1.460740456875468,0.6116864272750352,0.44967128507883924,0.4318905926527469,0.5069028884356537,0.1143719685100429,0.6349711375884473,0.23584302419166836,0.716217870108375,0.40372482866609716,0.6310050736047548,0.5302405714773147,0.7826064538790467,0.8105835884528674,0.9940343142339668,False,0.529865941839811,0.19931450031573952,1.8669671194257722
2.870922154341481,2.598173758480235,0.851756959888255,0.23121589039127627,0.6795880840080011,0.6920579266648833,0.16812959818480117,0.20417508908667228,0.6274275203747185,0.994687834860072,0.5242649129945416,0.058771225568476956,0.26033979260808027,0.11636793008436068,0.4911692732414391,0.39981848921050106,False,0.32526917380150755,0.41897641641698236,1.7494298385123996
1.782707194146958,1.3693301649692322,0.6646988556909769,0.07131721617602688,0.5489077229694072,0.6057967676738687,0.8131913602982729,0.8954146650068764,0.5060674760754129,0.6189128641893515,0.3017466287426212,0.7366753151959347,0.11177639510132592,0.4483312753201229,0.4497899998804049,0.8672295483172483,False,0.37626038111544935,0.8550803636364408,2.313125191114387
1.3754372274059143,2.208100856565893,0.10590550526149939,0.5722887987372789,0.4690389321045938,0.6445765927587406,0.206963746025128,0.39257161405725965,0.8703197454128219,0.38501839726902465,0.7335161887747537,0.9763406591112455,0.25549706903248426,0.07163169268476047,0.5472005295396695,0.19520064012797061,False,0.4535949549365976,0.4052316151648993,1.7941196249582276
2.605220091408328,1.0519267336797675,0.6264728408453583,0.8595284653297743,0.697842074620458,0.890041352924189,0.38701093156792554,0.4273128754738758,0.3073806727495271,0.5566628060902048,0.23326002636998494,0.0018157075680096488,0.48229477615210303,0.7674032300467752,0.74986175954329,0.9729140504911143,True,0.30822518816366556,0.5909889525264493,2.1829847556108155
2.5871714284906187,1.4642653660236582,0.8438077520705556,0.42496931536764787,0.1767463553568604,0.5697654361103696,0.7722296104971107,0.672190454051162,0.12514452486103217,0.3012255913877686,0.2901393651939243,0.014028559550052517,0.8867644149936303,0.9091920006550004,0.795287660520926,0.5818196269448029,False,0.6272961040432732,0.07650333839646949,2.4152554785966016
2.49590992367143,1.4683523420041042,0.6875798604683437,0.09441323315696232,0.7427742318938096,0.4071024745722343,0.502667445995474,0.39722378123173335,0.48318358385768556,0.9229059999768608,0.25816511611127696,0.4970059398899478,0.24695303090298346,0.04649705805451743,0.22729556813736934,0.11900666593061558,True,0.7450317933805176,0.9898205733466636,1.5137613104529961
1.339396881021779,1.2989659229249086,0.34849093462175756,0.19283140526221473,0.3795595474972244,0.7386842668187418,0.6081171673120689,0.9289740326898525,0.4208622447226852,0.23351809284197067,0.5784742307784166,0.2885778444245975,0.5473613287101128,0.2350956657819116,0.6698667048041206,0.8247446836194664,False,0.6032173878193124,0.9933893499728098,1.2405880890895278
1.8959573114441186,1.9140556773414898,0.34880383504428286,0.9914691210220883,0.5205265244257683,0.9992373136345866,0.5127063357468726,0.15651082470218902,0.6882290754310837,0.14641983148407728,0.3950282630837302,0.9606126251344812,0.2148119347105405,0.8429173435097117,0.6978158407975508,0.28132827847012565,False,0.1767944017321135,0.8808178088485773,1.2079601802817823
2.7031458318070785,2.283356969820952,0.8038105865695504,0.08470681708394552,0.1471233837623553,0.0665919007256471,0.6239424087565946,0.6659927751566328,0.11169429171487306,0.017511677234473895,0.5069073803539591,0.49889310851679186,0.8563632514404514,0.29434664223820955,0.14403987989383585,0.1148079160501948,True,0.24224530485008344,0.3376193911173402,2.70253438550102
1.364375427533227,1.3144930234197387,0.27289078451571935,0.3783597811047135,0.7540852960205523,0.3066291177566772,0.5713410865638737,0.011361016738546644,0.3784145432593592,0.9245134563446605,0.20295787036749594,0.33954696015389796,0.6390642389670481,0.9076508273845021,0.744394337447569,0.8500843345769832,True,0.7803399216305119,0.35287497033598336,2.023084892024512
2.8955270721566464,1.4306829942612582,0.1857519541238246,0.9271577381821736,0.16159397573555365,0.6605630816098984,0.14364179159735824,0.8829416215636074,0.7304257683559587,0.5271161542262129,0.43566940418068667,0.2303751666554765,0.13121382230876089,0.03160371498890337,0.16841327917114812,0.3671598185565993,False,0.29334290065004165,0.9562855896677315,2.8547116784340147
2.4359797057694643,2.8457925203789864,0.4277364567696418,0.14642211539038608,0.8965334682234358,0.12478792841755022,0.8530953265113798,0.6983523229603631,0.5222374760231447,0.44202265794775086,0.21284766965881308,0.9182426786201172,0.3550046431809847,0.03914906922776925,0.12067504576614566,0.37053214760941905,False,0.41977264788152235,0.002184836210303519,2.3376489083960688
2.095120384942515,2.802345555888148,0.5256038155526643,0.6288528552876482,0.7463794720828759,0.6739648354459309,0.47502590226247954,0.8004334363596377,0.5494362600493448,0.2729024087191784,0.1765105963328919,0.09139970789411887,0.3104295877702873,0.9801307051369377,0.8610268544071878,0.629113372277943,False,0.4358965428672378,0.2118737704334323,2.9576056230553265
2.0488542828216456,2.5260660355330185,0.3125119863176689,0.08968773589652017,0.19834136191710194,0.973463705609336,0.651497777350587,0.979770316625375,0.5395889940862575,0.15899134811902815,0.13373485531459964,0.5891214202255819,0.11775078238249431,0.6546139686572053,0.2754528416854931,0.2367599843575211,False,0.5012441759020119,0.33475089265404984,2.7008991302376355
2.6541561146144144,2.4152499253889257,0.5229678538239373,0.19875807048259833,0.7008762594921096,0.02565920713498334,0.8766009521556098,0.7567200386396087,0.6692151581367747,0.7025961364591198,0.13496048763920637,0.03445404639571654,0.13275428770883752,0.8214574486501083,0.7004304032405064,0.5977826100860878,True,0.7047750093486963,0.8999369553552437,2.143374019022555
2.2682641838313184,2.4421832413786753,0.702099634190965,0.16559750972888318,0.25677864481976687,0.08892324688354929,0.5694784873323652,0.002966322765289687,0.6527577110332178,0.6204146286488424,0.5568772811857613,0.8093968546802223,0.8612771545823822,0.0022081975632788488,0.4222939926310082,0.7597394399189052,False,0.5665611037805233,0.3410546735386755,1.5234026881488598
