DL_Eng,DL_EKM,T_Acc (MBSE),T_I (MBSE),T_Acc (LFSystemSimulator),T_I (LFSystemSimulator),T_Acc (CAD),T_I (CAD),T_Acc (IDE),T_I (IDE),T_Acc (ECAD),T_I (ECAD),T_Acc (FEM),T_I (FEM),T_Acc (CurcuitSimulation),T_I (CurcuitSimulation),T_Acc (new),T_I (new),T_Usab (new),New Tool
2.7324376460107116,2.728003316669631,0.18576233204850792,0.5060227026640371,0.8146226924668499,0.4680389939075222,0.4298586991447252,0.38754573291630545,0.8290247845961007,0.46081835385343217,0.6399266381769875,0.8807631276734634,0.2863210341660476,0.45623516112506085,0.2377935066579323,0.5580816879465258,0.8006449193154274,0.10016448835870155,2.673126074019324,False
1.390786091740801,1.782186296992338,0.48159935100490603,0.5016513925028355,0.8651572129546234,0.2643191745452105,0.7538252424152682,0.7614158934222234,0.8622072877424025,0.19379171529168718,0.6051262772725681,0.15313245464461112,0.11479074061818573,0.1766642323919476,0.6439494854936227,0.646292136438089,0.4238276908036457,0.11583230948889807,1.350942319762682,False
1.0861854028284943,1.6641058508163913,0.7466490341385309,0.5431006701119019,0.36746295352174885,0.08390416663834366,0.5501767117178361,0.21671954530723148,0.7523578279557744,0.24423854792252378,0.39771828661715747,0.8624690186270251,0.13705416005195445,0.13601846439846255,0.5223603056464016,0.36629938575067394,0.48177662628113216,0.4977906167934771,2.980852938575442,False
1.383647144783146,2.5797870067240325,0.5275273933570047,0.7463289181145849,0.21445457646321506,0.812466406883782,0.8782638326924767,0.5630750859691599,0.1586758380692138,0.5569578285261455,0.2897563149824197,0.560270453014127,0.5007575248837522,0.9196718071151588,0.1009416758314451,0.9282650173157793,0.8829415425003329,0.5864871273166058,1.1582052880975764,False
2.3382514003722292,2.2515576243457502,0.3157123740398791,0.3501666166241374,0.47637971328897144,0.19476984593242494,0.43622346935248213,0.9834928250552434,0.7473828965997602,0.8952340695038801,0.7556496421171368,0.455632704864178,0.6407864552486527,0.2504335685564842,0.5817543616730513,0.9800354724283954,0.3675962436340373,0.6542881781417899,1.457296828503319,False
1.3882809002014698,1.358281968531927,0.8150072465242922,0.11770539497868575,0.5142424437447557,0.7638162504725999,0.5487522651665108,0.035519463483613206,0.5499039816799327,0.9763723487128848,0.6591170113475423,0.029467286276095944,0.30149157456844333,0.5219745293826186,0.14210272552608108,0.7471975144983364,0.13288306291929156,0.6365427874652394,1.6995116907715686,True
2.0105021982673676,1.2682026568311302,0.5865676585200802,0.9502262945987642,0.8878393040506866,0.3079396990096486,0.786623287096522,0.5306609367253323,0.16492977588880953,0.980870982261156,0.31098648404402957,0.9118771217491137,0.6304665243865499,0.25307719834377845,0.8053059438851066,0.030610524559868256,0.8303423742546441,0.9237544445984543,1.046616232930095,False
2.006893560800572,2.2658972703637326,0.6120110366358271,0.903520537155025,0.7495522508370817,0.6633499708674929,0.8036540978001449,0.6156481232716604,0.3356796633179212,0.3674306563744494,0.20540160927516346,0.9502009664157579,0.43523059782328455,0.4143061456469887,0.5332771870592632,0.01697572060068975,0.7616871515509144,0.5606467941908506,1.3199349910804412,False
2.350883902818911,1.1893409927003908,0.1057634464659211,0.6897287177595197,0.661798438508333,0.18626363224493778,0.6503358845817038,0.9125672063086814,0.5435602019714834,0.69378483985554,0.44845388601630354,0.49041354363301726,0.5782890176906961,0.6222260321292169,0.827730348739513,0.6264168940200516,0.5772163342251958,0.6600357809255901,2.8804473051221513,False
1.2118654568956884,1.247436731453919,0.7733580248099042,0.5916648769096432,0.1879427503905132,0.8143525095173637,0.4434059353296166,0.3886901847397665,0.6532408387720252,0.7168010223283462,0.35589127066943993,0.641610313984682,0.17709879241082407,0.9950656658382291,0.1314190365741084,0.30704143345150503,0.16558237736773346,0.9990988493694462,2.410728690188331,False
2.1221341651326355,2.0537316453491723,0.22880506276775703,0.6579751208826781,0.3415904338845853,0.4979105811538581,0.5025008776922849,0.011206625847066701,0.17522535116320975,0.6968181865674267,0.4397566020831596,0.37458581434977367,0.16484591083785172,0.8344787536431697,0.3668573020480471,0.5039836233089292,0.3441192716606929,0.0015994568908294707,1.6766420775776054,True
2.7754679242095754,2.758745497125686,0.2335105033754789,0.0700084345720967,0.3522180192632872,0.07456535518845293,0.8438373774314689,0.06097161875196884,0.646549987211943,0.9721635180952202,0.8639769719249226,0.9777352589007391,0.32832605595460973,0.7583447110761036,0.8547011442291893,0.9312539987688472,0.3814243519227395,0.5418678659541906,1.4234657282721437,False
2.5072159069194377,2.484417434711088,0.39059588105527554,0.3201532352781737,0.27069051016246715,0.33679039875102446,0.16611502003549555,0.32066808799647756,0.8326086928147143,0.04343098145299938,0.5830507516785838,0.6450409921763449,0.24569989404578035,0.4386073955618034,0.8785717428554233,0.5786187164590523,0.7754084749471882,0.17895886874679198,1.6119631852646674,False
2.8559373674756543,1.4608261694689755,0.19292032748933016,0.5759051808163339,0.5505714339392888,0.8504253324166927,0.4939334833785618,0.5986375066671067,0.7834328287559662,0.8299943158362475,0.38370865474689986,0.6176193530597203,0.3843783550270957,0.7946834957871074,0.30257436104381064,0.9519849405814371,0.6568418690809708,0.8779466735014743,2.937736112057288,True
1.617849567725698,2.986617461676002,0.6165938425319477,0.9050157077493656,0.2195005353404628,0.27830829905676313,0.7000999422719655,0.6663161271539545,0.41176765270847104,0.22328647680166916,0.8176808652391917,0.9523046808825903,0.5087237793194518,0.7314937120073183,0.3321355384833683,0.26155962397739674,0.8058812081962022,0.005056829232583418,1.2729513729014843,False
2.1049038035033187,2.516774971109105,0.4243666217367327,0.09073544879499891,0.383316599788334,0.17540426180070026,0.5969303623131482,0.5694709482517971,0.808691967101581,0.2127323122271512,0.10815430087330603,0.971716152108249,0.31462825131139893,0.9476473371934199,0.1511373525450626,0.9972883822879153,0.3477546904190738,0.28333314718472113,1.991397502565791,True
1.5035016201574758,2.2805522411615264,0.7535324819862859,0.36235621214159897,0.34533722086551866,0.6036124612134922,0.8123886980712841,0.4824119426830968,0.8439226701238285,0.46499103195951236,0.3020730720719732,0.9792252113808209,0.4041134330082551,0.11396450311903743,0.2757065854480719,0.4054351195356441,0.11217909726069189,0.6776083204389585,2.2795754636724865,True
2.068826466098586,1.2526092217951996,0.4372352930530544,0.686568091619862,0.5013010131595388,0.5648660625314901,0.8465495001753517,0.008220029734373134,0.6092715112805365,0.8802827270322272,0.6704825876283849,0.9326329824823872,0.43606026900767336,0.9906913929993418,0.8847504181302689,0.3065622048206861,0.18703366281719194,0.07787030694285187,1.7600604273352904,False
2.237556629489117,1.147749642701336,0.16223504154766366,0.1518928076117008,0.49513662369331113,0.8937905595560999,0.3147274996587228,0.11431262656994393,0.45927869488438466,0.4332209510726388,0.4139742047832663,0.1943384756200015,0.46840848591062634,0.06851251371858035,0.2300830662422596,0.03192464425114382,0.29979271416360276,0.6172861718353096,2.576403516744349,False
2.956581107326957,1.1994269845138776,0.8337030459999263,0.14738071539086856,0.5183337657998549,0.39621986011321875,0.49273494814406293,0.7803900828214602,0.1511592475026291,0.18840440215412516,0.14487031039456155,0.10094571994435697,0.35138462254571234,0.4086541893462527,0.5902040016981225,0.856260819518166,0.3472906308975815,0.5676551536174035,2.763941215700276,False
2.84907585562168,2.4410406285569644,0.3569940532911544,0.04563645128060142,0.1930917534568233,0.5876507505014572,0.26322150179545656,0.6589820486204793,0.8676960252852147,0.9401583663943139,0.15866401677964315,0.5669481463324793,0.5931024111056156,0.2864768718312655,0.6396094594375585,0.6915754374426591,0.703048207666711,0.7868473862608167,1.0686313768947973,False
2.826314048714666,1.3859578813998614,0.3491033266360062,0.20056357123599258,0.28918914463052414,0.5532618974328948,0.24533010242145115,0.8660294174738468,0.13461370444532705,0.4767753612664118,0.43270436025500636,0.25581824608255616,0.15725394547518945,0.9218754547876552,0.12640674678749775,0.7339048036925911,0.5508780669301793,0.2990155634470993,2.857919965489316,True
1.3755915946093422,2.693481285849919,0.4711569031114584,0.019280277495435295,0.8256949540204366,0.9059868364172398,0.5558506985166721,0.26862418811981065,0.47645019895134966,0.21125557944395734,0.5661750272174041,0.6873142204723897,0.5728612945294734,0.6813560915392128,0.1174508060314643,0.2482015586066524,0.7691777615721789,0.3626842408383023,2.069056185890401,False
2.8449942807430975,2.8291083851830363,0.8491699082182189,0.9771986638731865,0.32045358894308595,0.14180511856214,0.5890261579887884,0.043120744285184275,0.853766625738989,0.6419055959345094,0.5140082978552843,0.40712364246819294,0.5922874437562972,0.838835278511521,0.8898030354967256,0.3614216357153938,0.1531155971076363,0.6891594346825318,1.0318763270573492,False
1.351625530271832,1.1929545469293992,0.5839255535690547,0.2981516500391733,0.8072720185706843,0.46545682350577194,0.6776924619062857,0.226476127744611,0.3982202989308705,0.35273460043283383,0.3947606199903435,0.814130922582278,0.4772484028919711,0.6977217744018097,0.4359063631017549,0.569263301851737,0.863956774490136,0.5439741112070374,1.5862626039001788,True
2.6495704653541696,2.2451539682769224,0.8194267473139197,0.633350196919477,0.576681298945488,0.33703777688726844,0.12169996013410034,0.2889321003510772,0.4421896142344437,0.4505535724830919,0.7335903492609254,0.45688348660880473,0.6056198606698462,0.5630971883503265,0.31759325039438635,0.8811742613672656,0.17917516170673242,0.6505261959284289,2.839321857023255,False
2.3957867864064895,1.4980439468627527,0.7378579222249091,0.7219376337415331,0.2636574370639584,0.8748703997955408,0.5462695841527662,0.09648657643445367,0.18210707687632077,0.3989323978778424,0.5447433229816773,0.5041550076299327,0.356349162867698,0.12290527651671607,0.8093999065393034,0.37073944912412404,0.5075945746126868,0.23909212403348884,1.8428718776239568,True
2.263712153554941,1.534193944668893,0.8223500694016566,0.3452340888171658,0.8010004777802311,0.18881939890441607,0.14899047398159077,0.9919388878772892,0.846941259067498,0.7809451467200473,0.353888087801451,0.689400706494608,0.4013771662910919,0.3665597097607246,0.12369774492807778,0.17762960428168612,0.5036711372777903,0.7641909259189014,1.0011963044328194,False
1.287960159565788,2.3950734334917323,0.44097317968187755,0.4191787526907658,0.6104834586984075,0.48094471193879784,0.6463864861137614,0.3516464621127617,0.1385700862286305,0.290207656876139,0.5559171190717784,0.823642843096396,0.7683432329763888,0.9876221690199709,0.12963708092616372,0.7276249419987576,0.4636917316457926,0.23492737190035645,1.8530051176587756,False
2.8771552461652625,1.213443384241539,0.735493518526176,0.5367692642333739,0.29611379062226584,0.6550528778860224,0.5080318939484499,0.5320677346270358,0.2905304598689044,0.003999150418777935,0.7067359411150519,0.28333484455894886,0.8416595608443996,0.911464278346463,0.45005038964963384,0.3774259663465364,0.30770923746455037,0.9309679217766473,2.0597316445294043,False
2.3018803521168762,2.1080453837334585,0.4929341106208287,0.4263547893803872,0.6739129932277368,0.07516437931802755,0.8255147624556632,0.6041411950885804,0.10780620843141825,0.4095750825184715,0.2522687931704413,0.19837402488552072,0.8553656276435435,0.5564487448991351,0.47993052872866904,0.7987782291803955,0.7603983671224211,0.1575208585747848,2.974465202360888,False
1.1240361201516442,1.589078716676795,0.615048578948157,0.13635619702089574,0.5550253170147564,0.03151137274189076,0.7546718096117496,0.7203474908270072,0.5273376355360724,0.1905453409986334,0.32267238525930797,0.715525784050227,0.8241408627615993,0.7078791345902921,0.526397025332564,0.4789330990462022,0.5935969348623485,0.7199381166400454,1.6771361580186062,False
1.851100436868601,1.295622738651241,0.3773675506264038,0.41995442108733705,0.2612466053696101,0.059201942629933973,0.7195530756613525,0.9481313560026735,0.7054177039903807,0.6645776285113231,0.6529096616805775,0.7851624801073175,0.48434772229462186,0.03418058636132569,0.6821433016298539,0.3082155619367475,0.7059842786076672,0.16196805327690658,1.065480572201906,False
2.004499302107491,1.9270584117004792,0.24722650279365302,0.7185464737739301,0.6268432999695978,0.6147216314133452,0.657877728908902,0.0374362954662657,0.7440879606125418,0.9167616853437137,0.8150867640485437,0.98593992807687,0.12606235587700557,0.4289366584254915,0.6279057911900295,0.6247096060755029,0.10789907773546718,0.9324936807460559,2.36646596092338,True
2.824500413275448,1.4634021922545148,0.3052543685065744,0.08541263250987303,0.6403977690488315,0.7515359270323128,0.8273178356758811,0.9385115172357904,0.4442092730215339,0.029655047422399862,0.6021695381065446,0.08227270292168827,0.41035165211835134,0.40037891733029213,0.15309143677807108,0.8653563111055438,0.7420406568785578,0.9224259987876933,1.3603469156020997,False
1.3060560296868742,1.8805160646239596,0.1905745253273357,0.3907196777475964,0.17081011225676335,0.003699540067013354,0.8816484760089341,0.905435063353606,0.6763530925466903,0.4398730855091905,0.18929586856948583,0.13261242555453098,0.8140129194820952,0.5998043996785476,0.28290744829059233,0.5812805564611515,0.4801981592726259,0.33792626095665507,1.908701362735644,False
2.794634243986711,2.7878606159378565,0.5534555704475269,0.7627750848277004,0.43834957416147813,0.6626906704266843,0.5166588029656428,0.41375968286889453,0.7291281617135204,0.870162556943941,0.8657531839796562,0.9678440657652428,0.12424081424691696,0.5518532292243971,0.8247193038042188,0.40448573658818016,0.5468151571126738,0.3143744096801516,1.577563943507859,False
2.797460893661304,2.216226021744796,0.3856783431710996,0.6938398462691584,0.27281801618042434,0.03940223208182459,0.8801656783484814,0.20532774358735506,0.2025665906063544,0.925858986103757,0.73663424578861,0.1228725777072653,0.11386780918406335,0.6286015363402109,0.8483429628520189,0.2652046854744508,0.19002053722475443,0.06400553077513653,2.554413037897409,False
2.3067747635368345,1.382965924064761,0.31796849645007,0.8060730107677914,0.829765945933632,0.4769063777140587,0.34032161972182173,0.6064819249628322,0.17909469504096376,0.7270068069086418,0.7195112017311601,0.7259555847123882,0.5403977346870348,0.24292015605205486,0.359567156155736,0.9383045719293553,0.5235850632725491,0.8789186329914226,2.7485641810902135,False
2.468711196567205,1.6790115750075714,0.8538362967706695,0.21566211270525398,0.7748655465445015,0.9534974459131934,0.6357686598856815,0.7882939882243071,0.7871396082914547,0.8324813249080121,0.14676824690900633,0.09957137167101485,0.7483950028641722,0.0793617692887421,0.4627608938107808,0.942053974491042,0.4507071154885225,0.9112498523052108,2.6750677398980276,False
1.4797776487246463,2.895093567981515,0.19458599322081369,0.7421471992807168,0.27235002477088754,0.8447512963451178,0.2305247429687044,0.8831350449662524,0.38127741117525316,0.6520221857742601,0.48358675759541747,0.8945825750361561,0.15464690784304824,0.9565057676020823,0.5501301629832985,0.7398700120622117,0.8069124806621372,0.07332503890158075,1.9118125013826008,True
1.2048526992106023,1.8923254021249598,0.8361933795295252,0.7641371999605497,0.49142255238457166,0.8018223651506321,0.7348547489563377,0.35602178691139635,0.7766355589012605,0.7993241434584222,0.872090819436793,0.7864834787650606,0.819988969736768,0.6695872146287367,0.3963358497052455,0.2667671686197592,0.15837823257494169,0.34253106763425417,1.4161985359985376,True
2.762990301558893,2.5612177517507337,0.19597974688384967,0.7806984310757141,0.8203141390416471,0.6762568196268557,0.5000015364475007,0.9030489077027197,0.37828291316842255,0.5408524857285265,0.7788732944464422,0.06086615914031318,0.45140240757399674,0.21122977812625496,0.6887977927985106,0.5914492569421326,0.4908611799422421,0.8219822526802398,1.5617031677977096,True
2.333945180103921,1.334716769931149,0.8854404901878364,0.22593439862613307,0.24082631499606705,0.11394921802613221,0.7578053448446241,0.8071095487087442,0.717688351375107,0.7500007984679223,0.3988768404390767,0.5371613272279546,0.10251067038787988,0.23207643083119253,0.8300349984667083,0.482788385516799,0.44870190395048015,0.46954223873679984,2.716374960134742,False
2.548747685925225,2.5088744091861006,0.8471468286460974,0.09693200167596981,0.8420810320463649,0.8490033899416563,0.41187975604456684,0.414638964870383,0.6309488867995675,0.25981625549787807,0.44348739370599055,0.2998907889783716,0.1396728229469924,0.45006419126788033,0.22206205523395142,0.07034873138095661,0.5905493844183425,0.529004808364412,2.6341538213820597,False
2.310014851156651,1.2126109437837571,0.8186162899376068,0.7654376694510827,0.8434607725430079,0.8879186964988655,0.32446320334406575,0.9670951317542126,0.8585205063356197,0.6038408841446216,0.11647209273212764,0.2356429813288139,0.2704554723136946,0.646053243150105,0.6593896918072557,0.10289478093316186,0.45828699890834457,0.5504631496714678,2.628817943811542,False
2.58226743310365,2.013236521156257,0.11463923667340178,0.6351948752098978,0.2358165940882752,0.716607332368754,0.4036736502635868,0.6300785806314821,0.5304988877088683,0.7817812314124855,0.811450595295259,0.9935724588042906,0.6553052712627611,0.5174130964410261,0.8912982495038076,0.5304204480029995,0.22389739341571915,0.5950382587306144,2.203809950493898,False
1.661171066632334,2.385941758061773,0.16769643631957948,0.20363754053755573,0.6275680566094028,0.9947119517612725,0.5235242731803949,0.05935555557320816,0.2612713158705569,0.1165724330767182,0.4917279645573235,0.40019311511692957,0.4730180595720279,0.5362459802227447,0.2162136889672288,0.9094458244918645,0.23438080720347282,0.6736592586167195,2.5869560263238416,False
2.866533840832695,2.2111489084611957,0.8130644725055143,0.8963175701506638,0.5066286547347815,0.6198725453883415,0.3012215342566643,0.7366763939734412,0.11196468469399225,0.44766538126819944,0.4497569547621135,0.8667457296178471,0.5950988486808368,0.3010228084362109,0.6964473168236147,0.7105168904348692,0.27657957291758895,0.5087299350701533,2.8640494688139873,False
1.5936487376502795,2.289483466409832,0.20671521101185408,0.39340312389616977,0.8711218872652781,0.3841708813726257,0.7339001135871853,0.9760210515379583,0.2557400326966838,0.0713295999675386,0.5472212075388713,0.1952893852661025,0.7075078560246715,0.5001541913631729,0.39400036837467456,0.5371549294790375,0.887726626567637,0.08409485298603454,2.5342000849273196,False
1.8062929034137856,2.7794133085140045,0.3864593684917813,0.42704446290298614,0.30715352427968395,0.5566344237409956,0.23365284519011698,0.0022081975632788488,0.48196250091830095,0.7666455172669715,0.7501913138580137,0.9726433826444134,0.6368283522722005,0.9116317207957176,0.3767970833736174,0.44683194464603504,0.3298664257143141,0.1900818613795343,1.7198963397111742,True
1.1917548267878317,2.1405302414073266,0.7725733860481636,0.6723850713778382,0.12530023924960548,0.30128985551611737,0.2905090263357708,0.014697965757558133,0.8873937354946225,0.9096249737518132,0.7954329843291219,0.5815928599565069,0.6105715142324233,0.08509462433766483,0.6366527486634279,0.20379689709919166,0.5778254870382006,0.844665997359876,2.144589078978407,False
2.7581370192724313,1.8140311725229445,0.5029328941372789,0.39726713703375727,0.4833208400350836,0.9238037808944558,0.25831700132359625,0.49670014266364354,0.24672426632866284,0.046184154129040256,0.22734194525693543,0.11981019010725778,0.5112411161525705,0.12440952367455105,0.318124425934725,0.5432749341726636,0.28557726409909057,0.8868155802610194,2.678473799076616,True
2.9670610486172775,2.476301167058701,0.6082821891725488,0.9295047762440284,0.4207951173418012,0.2340294640692929,0.5795286934395513,0.2876471547496928,0.5465722150971611,0.23550218579773577,0.6696510967509864,0.82595929128614,0.1400147516989021,0.9346260827807376,0.7067637971052128,0.8737941152105552,0.6032430078335572,0.7565326770881226,1.828285667644793,False
1.6194063317586151,2.99862820309711,0.5126668641726495,0.15612511608635118,0.6878855470583181,0.14660822911367072,0.3959252935991546,0.9605051482122906,0.213946798425795,0.8434054365518661,0.6987833081039386,0.2806478412952487,0.2585836866835777,0.332093380275747,0.3552683488438477,0.16905081294130653,0.25422654211528606,0.5464502978344652,1.9463601676998508,False
1.1184574610961915,1.1331636724905592,0.6239362244660918,0.666734258101418,0.11181900926142549,0.016748157104509925,0.5077083200491405,0.49928113612739333,0.8563937284920646,0.2946268967271016,0.14401835171254204,0.11509899068950945,0.2189207359029007,0.2905818856655115,0.4402871878343947,0.8529534154735021,0.25853894928841725,0.5342343557971616,1.9554154042702234,True
2.165225209107701,1.6123090025467863,0.571716231879221,0.011122486469986733,0.3780055314237616,0.9242970033114548,0.20279069931148194,0.33966749270717855,0.6385064425768674,0.9076361752945563,0.7446030558740698,0.8502361517660809,0.20118113109653268,0.1836520733618683,0.7955418776228848,0.8466940013856535,0.4591616491425725,0.6988392275844721,2.6251221077247804,True
1.1538625279925498,2.320709974714348,0.14414904447987925,0.8826852567651781,0.7300138389571406,0.5274620105217506,0.4358454979698151,0.22951007228684123,0.13187209097129882,0.03102914619754714,0.16749641452168101,0.3666195468044898,0.5293953223188146,0.3902693148413619,0.6678860583749129,0.7900984083959093,0.4919219290772585,0.4886887244590154,2.126281637287734,False
1.4089381955942224,1.2511207567583205,0.8526328143198882,0.6979173426872909,0.5222872716252387,0.4420222409663427,0.2128815970657272,0.9172052729954726,0.3551083588322753,0.038956093142034576,0.1203915185700762,0.3707962768023759,0.8172387606891486,0.4337406024604327,0.40198360406293576,0.46342135581564675,0.46303159794706983,0.8199083681530067,1.8194430966033903,False
2.625990312592032,2.3478183612285877,0.4756050429997122,0.8000278040830493,0.5492308586818562,0.2721951871705185,0.1766715789960288,0.09249285085333643,0.31087566481622375,0.9803787019433522,0.860247805497912,0.6295321764832159,0.8541262368217812,0.6464969931883423,0.27240089201114437,0.7759166292328957,0.39828826779696136,0.2815557985738429,2.8976151146997164,False
1.2453173363505736,2.9459431775836915,0.6514779571311651,0.9799209683926874,0.5390873043572386,0.15994217230440672,0.13336952086113388,0.5889257059274785,0.11782968306166551,0.6533855758190528,0.27530618698811427,0.2374439515766085,0.624612233195672,0.0725996663457516,0.7564135981747796,0.621024433946998,0.7223527367804803,0.14566232501081386,1.985682848700467,False
2.9245283587874216,1.0506817903728651,0.8760520956964808,0.7563055804602085,0.6699130987815888,0.7020415652216676,0.13517251597611857,0.03323664407200949,0.13294154300658953,0.8216749829242644,0.7005550854117509,0.597348688400401,0.6508196763372616,0.5435957631362723,0.8458620829913486,0.03385872843553787,0.14698569438592285,0.0974837485321622,1.6489866691859076,True
2.589522219250968,1.178928265822588,0.568908719358863,0.004073434444822545,0.6525067545842508,0.6208991642555074,0.5564676736225518,0.8101166282137667,0.8612593029629014,0.0016267768700361782,0.42193570858600316,0.7599699488293178,0.20891914932208966,0.8651409713477256,0.38413676353171644,0.2532720090568068,0.649892073331673,0.3526760640961793,1.0975915630148783,False
